id,text,associated_user,lang,time_zone,geolocation,recorded_at,occurred_at
140,"RT @JonathanCoopr: Brexit: MPs should vote on talks, says @Keir_Starmer - we need to trust our system of govt &amp; return to P'ment  https://t…",2425571623,en,Amsterdam,,2016-10-10 23:21:03.266381,2016-10-10 23:21:03
141,"RT @2020EU: ‘Drawing Europe’ - #BREXIT
@ https://t.co/yPnYqXBlOy https://t.co/XTCWlekmNM",57278903,pl,Eastern Time (US & Canada),,2016-10-10 23:21:03.39403,2016-10-10 23:21:01
142,"RT @DanielJHannan: This is idiotic. Chilean wine 14% more expensive? It's currently subject to a 32% EU tariff, which we can now scrap. htt…",76662607,en,,,2016-10-10 23:21:07.297214,2016-10-10 23:21:07
143,RT @diponte: So leaving the EU &amp; Single Market wld cost £66bn yearly - that's EIGHT times what we currently pay for EU membership https://t…,138101468,en,London,,2016-10-10 23:21:07.362221,2016-10-10 23:21:07
144,RT @HealthierIn: The Leave campaign used fears of TTIP to sell Brexit. But it was our government that supported TTIP most. Brexit of… ,455995860,en,Casablanca,,2016-10-10 23:21:09.115504,2016-10-10 23:21:08
145,RT @NewsnetScotland: Commentator Bernard Thompson says it's time Scotland re-appraises relationship with Ireland &amp; the Irish - https://t.co…,503503250,en,Hawaii,,2016-10-10 23:21:10.142452,2016-10-10 23:21:09
146,RT @diponte: So leaving the EU &amp; Single Market wld cost £66bn yearly - that's EIGHT times what we currently pay for EU membership https://t…,221469032,en,London,,2016-10-10 23:21:13.318287,2016-10-10 23:21:13
147,"RT @DavidLammy: Hard Brexit could cost £66bn a year according to Government analysis. That's a lot of austerity, huge cuts to our N… ",20434170,en,Edinburgh,,2016-10-10 23:21:17.193958,2016-10-10 23:21:17
148,RT @itvnews: Brexit minister rejects any attempts to undo or delay the decision saying: 'No-one should seek to thwart the will o… ,717776826966351872,en,,,2016-10-10 23:21:17.45056,2016-10-10 23:21:17
149,RT @tshep42: @DavidLammy David you have been inspirational over Brexit! We are slowly winning this argument now! Keep going! https://t.co/v…,3004212106,en,Dublin,,2016-10-10 23:21:17.967689,2016-10-10 23:21:17
150,RT @BBCNews: JCB leaves CBI 'over Brexit stance' https://t.co/3xBGoK93hG,151543949,en,London,,2016-10-10 23:21:18.335173,2016-10-10 23:21:18
151,RT @sammoloney89: It's so ironic hearing people who voted for #brexit now complaining they can't afford holidays and living costs are risin…,69442077,en,London,,2016-10-10 23:21:19.617899,2016-10-10 23:21:19
152,RT @GeorgePeretzQC: Excellent and powerful piece. https://t.co/vnswp5YgZW,281492152,en,Hawaii,,2016-10-10 23:21:20.493642,2016-10-10 23:21:20
153,RT @dontbrexitfixit: There are lots of stories about Brexit costing this £BN or that £BN. Personally I am more concerned about the damage t…,2327434344,en,Dublin,,2016-10-10 23:21:21.141612,2016-10-10 23:21:20
154,RT @TonyCowards: Good news! Thanks to #Brexit you can now get your Euros at Poundland.,2691357904,en,Pacific Time (US & Canada),,2016-10-10 23:21:22.586681,2016-10-10 23:21:22
155,RT @BreitbartLondon: EU Leaders Close Ranks in Attempt to Deny Britain Good Brexit Deal https://t.co/Ub7NvfzJV8 https://t.co/wX4vCRVfHV,51691170,en,London,,2016-10-10 23:21:25.45616,2016-10-10 23:21:25
156,"RT @ReutersWorld: After May's Brexit pledge, Europeans close ranks https://t.co/HISvjaFVr8",2400441805,en,,,2016-10-10 23:21:29.882846,2016-10-10 23:21:29
157,RT @SamCoatesTimes: Tonight's Times p1 reveals a leak of part of cabinet discussion paper on what would happen to the economy of Brexit… ,351850737,en,London,,2016-10-10 23:21:30.406269,2016-10-10 23:21:30
158,"RT @JonathanCoopr: Brexit: MPs should vote on talks, says @Keir_Starmer - we need to trust our system of govt &amp; return to P'ment  https://t…",56687115,en,London,,2016-10-10 23:21:32.398025,2016-10-10 23:21:32
159,RT @timfarron: Hard Brexit would be an act of economic vandalism. Lib Dems will not stand by while Tory Brexit govt wrecks UK econ… ,2769444687,en,,,2016-10-10 23:21:33.923285,2016-10-10 23:21:33
160,RT @Simon_Nixon: Powerful defence of parliamentary sovereignty by pro-Brexit Tory MP Stephen Phillips - accuses May of tyranny  https://t.c…,295860858,en,,,2016-10-10 23:21:35.612305,2016-10-10 23:21:35
161,RT @kevinhorourke: Why is UK government pursuing such a crazily radical Brexit strategy? I think Jacek Rostowski may have nailed it:… ,22487830,en,London,,2016-10-10 23:21:37.34158,2016-10-10 23:21:36
162,"RT @JonathanCoopr: Brexit: MPs should vote on talks, says @Keir_Starmer - we need to trust our system of govt &amp; return to P'ment  https://t…",2487893052,en,Amsterdam,,2016-10-10 23:21:39.626991,2016-10-10 23:21:39
163,"RT @BBCNews: Tuesday's Times front page:
""Hard Brexit could cost £66bn a year""
#tomorrowspaperstoday #bbcpapers
(via @suttonnick)
https://t…",2474888005,en,Beijing,,2016-10-10 23:21:42.755045,2016-10-10 23:21:42
164,RT @telebusiness: Manufacturing giant JCB ends CBI membership over anti-Brexit stance https://t.co/5lDXdXVSyU,737838367845568512,en,Pacific Time (US & Canada),,2016-10-10 23:21:43.413744,2016-10-10 23:21:43
165,"RT @weegingerdug: Tory guide to drop in pound 
Small drop before indyref - catastrophic instability
Large drop after Brexit vote - marvello…",1915001556,en,London,,2016-10-10 23:21:44.716631,2016-10-10 23:21:44
166,RT @NetworksManager: LOOK at #Barcelona folks #Spain let so many #muslims #migrants police &amp; citizens helpless.#MAGA #brexit #DC #brexit ht…,733475853045272576,en,,,2016-10-10 23:21:48.494524,2016-10-10 23:21:48
167,"RT @nickpdonovan: If this Brexit deal we're going to get from Davis is so amazing, why would you worry about Parliamentary approval?",2338414994,en,Madrid,,2016-10-10 23:21:50.314494,2016-10-10 23:21:50
168,RT @Ed_Miliband: So there was plan for Brexit negotiation document. Now shelved. Govt. think they can get away with keeping public &amp;… ,331269606,en,,,2016-10-10 23:21:52.121084,2016-10-10 23:21:51
169,RT @Anna_Soubry: Email short &amp; sweet - ask ur MP to make sure Parliament shapes #Brexit &amp; manifesto promises are kept. Pls RT,208060004,en,London,,2016-10-10 23:21:56.682362,2016-10-10 23:21:56
170,RT @BreitbartLondon: On the Joy of Bathing in Remainer Tears. And Other Brexit Pleasures... https://t.co/rLlxhlsCwm https://t.co/OAAEKYjrBF,51691170,en,London,,2016-10-10 23:21:58.705556,2016-10-10 23:21:58
171,RT @sikorskiradek: British talk of Brexit as regaining independence from EU is somewhat silly. Some of us in Europe really did fight with f…,2352295417,en,,,2016-10-10 23:21:59.047828,2016-10-10 23:21:58
172,RT @dontbrexitfixit: There are lots of stories about Brexit costing this £BN or that £BN. Personally I am more concerned about the damage t…,707458235427635200,en,,,2016-10-10 23:21:59.151644,2016-10-10 23:21:58
173,"RT @JonathanCoopr: Brexit: MPs should vote on talks, says @Keir_Starmer - we need to trust our system of govt &amp; return to P'ment  https://t…",701056711,en,London,,2016-10-10 23:22:01.511307,2016-10-10 23:22:01
174,"RT @SarahLudford: Quite, so did we. Just part of the Leaver con of which Tory Brexit govt has assumed the mantle. @LibDems will fight… ",745549946472955904,en,,,2016-10-10 23:22:02.910894,2016-10-10 23:22:02
175,"RT @toryboypierce: Keir Starmer, the new shadow Brexit secretary, says immigration must come down. It's the opposite of what Comrade Corbyn…",717776826966351872,en,,,2016-10-10 23:22:03.870338,2016-10-10 23:22:03
176,RT @WahhabiPeas: reported attacks on lgbt post-brexit increased but certain ppl were happy for ukip to be included in pride 🤔,74477311,en,London,,2016-10-10 23:22:04.017278,2016-10-10 23:22:03
177,RT @The_PolicyShop: Who didn't show up to vote on #Brexit? https://t.co/a2DefltYRA,210318839,en,Europe/Dublin,,2016-10-10 23:22:04.234011,2016-10-10 23:22:04
178,RT @BGarrulus: The good thing about voting for the status quo is you know what you're voting for.  #indyref #Brexit,4745204123,en,,,2016-10-11 00:20:44.882902,2016-10-11 00:20:44
179,RT @diponte: So leaving the EU &amp; Single Market wld cost £66bn yearly - that's EIGHT times what we currently pay for EU membership https://t…,784819965807497217,en,,,2016-10-11 00:20:50.453791,2016-10-11 00:20:50
180,"RT @Lauren4ukip: Both sides made it clear leaving meant leaving single market, you included . We never voted to join EU, we were tak… ",705803305780436993,en,London,,2016-10-11 00:20:51.549065,2016-10-11 00:20:51
181,RT @Karoli: Trexit. https://t.co/172x3y8NDJ,42095269,en,,,2016-10-11 00:20:56.473659,2016-10-11 00:20:56
182,"RT @champagne_lefty: If we do not protest, ignorance, brutishness and lies will have won the day and a long dark night stretches ahead of u…",2327434344,en,Dublin,,2016-10-11 00:20:58.367202,2016-10-11 00:20:58
183,"RT @SopanDeb: Trump, in PA, once again gives himself credit for predicting Brexit. Just days before Brexit, he said he shouldn't… ",198465414,en,Eastern Time (US & Canada),,2016-10-11 00:20:59.109745,2016-10-11 00:20:58
184,RT @PoliticsSense: 70% of this man's constituents voted for #Brexit. He wants to ignore them. https://t.co/J4FRnbwTwj,705803305780436993,en,London,,2016-10-11 00:21:03.080122,2016-10-11 00:21:02
185,RT @carryonkeith: Brexit means... The Govt defining the terms on which the UK leaves the EU and on which it signs new treaties without bein…,4220405056,en,,,2016-10-11 00:21:03.095296,2016-10-11 00:21:02
186,RT @PokemonsNews: Alternate realities: Brexit and Pokémon - OUPblog (blog) https://t.co/0h3eYtd5bt https://t.co/ZUbeuIPQgn,1484990744,de,,,2016-10-11 00:21:04.053555,2016-10-11 00:21:03
187,RT @GPomattoMiz: Brexit fears lead large UK companies to plan lower investment #215001C  https://t.co/pxxvksmVfM,774047527662456832,en,,,2016-10-11 00:21:04.703537,2016-10-11 00:21:04
188,RT @grahambsi: May can't claim she wasn't warned about #Brexit. https://t.co/r5g4rcD1Ly,2327434344,en,Dublin,,2016-10-11 00:21:07.962993,2016-10-11 00:21:07
189,"RT @peterjukes: This is why both Thatcher and Attlee agreed that referendums were ""a device of dictators and demagogues."" https://t.co/swhz…",241894599,en,,,2016-10-11 00:21:12.09611,2016-10-11 00:21:11
190,RT @peterjukes: Bombshell cabinet leak on Hard #Brexit. Trade and foreign investment down by 20%. Any party implementing this will… ,2317665337,en,,,2016-10-11 00:21:12.484375,2016-10-11 00:21:12
191,RT @katebevan: @DaveWeasel @BitchestheCat Similarly Brexit here in the UK has made my Canadian citizenship suddenly a big part of my allure.,2294355309,en,,,2016-10-11 00:21:15.346617,2016-10-11 00:21:15
192,"RT @UKIPNFKN: Brexit: Goldman Sachs could move 2,000 jobs out of the UK if it leaves single market, says report via @Independent
https://t.…",273172949,en,Hawaii,,2016-10-11 00:21:24.908896,2016-10-11 00:21:24
193,RT @meljomur: @IanDunt Apparently he didn't get the message from EU leaders last week. https://t.co/bwNHZsjgbe,353239455,en,,,2016-10-11 00:21:25.239118,2016-10-11 00:21:25
194,RT @larsloekke: Great to welcome @Theresa_May in Denmark. We have to maintain strong ties  between our two nations after #Brexit… ,398036535,en,Atlantic Time (Canada),,2016-10-11 00:21:25.564588,2016-10-11 00:21:25
195,RT @Captain_Lobo: Royaume Uni: les attaques LGBT-phobes ont augmenté de 147% depuis le Brexit [The Guardian] https://t.co/6iRrfa7qq7,278195174,fr,Athens,,2016-10-11 00:21:25.799316,2016-10-11 00:21:25
196,RT @chunkymark: Liam Fox approached Norway on a new free trade deal - Norway said no. https://t.co/t1HdIHohY6 #Brexit https://t.co/qcOlqQcf…,104773715,en,London,,2016-10-11 00:21:31.647466,2016-10-11 00:21:31
197,"RT @guardianworld: Hard Brexit will cost Treasury £66bn a year, ministers are warned https://t.co/w1fiFK6Q7f",3861362835,en,,,2016-10-11 00:21:33.954078,2016-10-11 00:21:33
198,RT @1markconway: Nice one Mr Bamford. https://t.co/23dtPlY3qD,1377466574,en,Amsterdam,,2016-10-11 00:21:34.146197,2016-10-11 00:21:33
199,RT @Bencjacobs: Trump: I think November 8th is going to be Brexit,764293754954125313,en,,,2016-10-11 00:21:36.555799,2016-10-11 00:21:36
200,"RT @LinesnCircles: There is no democracy in the world where using democratic means to overturn govt policy is undemocratic. Except yours, @…",271393948,en,Amsterdam,,2016-10-11 00:21:38.549072,2016-10-11 00:21:38
201,"RT @Lauren4ukip: Both sides made it clear leaving meant leaving single market, you included . We never voted to join EU, we were tak… ",3051725225,en,London,,2016-10-11 00:21:45.264839,2016-10-11 00:21:44
202,RT @SueNgwala: Labours position on #Brexit  @DavidDavisMP  are you listening?? https://t.co/MbFOoM9yaP,104773715,en,London,,2016-10-11 00:21:46.27116,2016-10-11 00:21:46
203,"RT @HuxleyHill: It's pretty clear that after the debate tonight, Trump just might pull a Brexit. #debate",3875143047,en,,,2016-10-11 00:21:47.187616,2016-10-11 00:21:47
204,"RT @GuardianAus: Hard Brexit will cost Treasury up to £66bn a year, ministers are told https://t.co/EHN5RNH5nv",306097253,en,New Delhi,,2016-10-11 00:21:49.895231,2016-10-11 00:21:49
205,"RT @GuardianAus: Hard Brexit will cost Treasury up to £66bn a year, ministers are told https://t.co/EHN5RNH5nv",107702315,en,London,,2016-10-11 00:22:06.134014,2016-10-11 00:22:05
206,"RT @suttonnick: Tuesday's Times front page:
Hard Brexit could cost £66bn a year
#tomorrowspaperstoday #bbcpapers https://t.co/jOb8RRZXAE",241894599,en,,,2016-10-11 00:22:21.802909,2016-10-11 00:22:21
207,"RT @NumbersMuncher: This is going to be the rallying cry as Trump continues his plunge in the polls.

Brexit didn't brag about assaulti… ",2464181316,en,Eastern Time (US & Canada),,2016-10-11 00:22:33.631165,2016-10-11 00:22:33
208,"RT @DavidJo52951945: JCB quit the CBI because of their anti Brexit bias, hopefully more will quit https://t.co/Go2Dq4JyFN",24910924,en,London,,2016-10-11 00:22:39.339206,2016-10-11 00:22:39
209,RT @Usherwood: This Brexit plan will divide Britain and Ireland once more https://t.co/IfGChbd2ek,421359651,en,,,2016-10-11 00:22:39.743178,2016-10-11 00:22:39
210,"RT @Zarkwan: As Brexit gets ever worse in the months ahead, &amp; they dangle DevoMax (again), super devo, and I-can’t-believe-its-n… ",449104622,en,Dublin,,2016-10-11 00:22:41.31107,2016-10-11 00:22:41
211,"RT @Lauren4ukip: Both sides made it clear leaving meant leaving single market, you included . We never voted to join EU, we were tak… ",558164020,en,London,,2016-10-11 00:22:47.785682,2016-10-11 00:22:47
212,RT @appleworldsa: $VELA On Everyone's Radar! #pennystocks #Brexit #jobsreport #winners #wallstreet #APPLE #shortsellers #financetips  https…,743768466549673984,en,Pacific Time (US & Canada),,2016-10-11 00:22:48.709895,2016-10-11 00:22:48
213,"RT @SkyNews: Ireland's government is promising to ""Brexit-proof"" the economy when it delivers its Budget tomorrow https://t.co/lAU130QXNy",267824784,en,Brasilia,,2016-10-11 00:22:49.486386,2016-10-11 00:22:49
214,RT @peterjukes: Bombshell cabinet leak on Hard #Brexit. Trade and foreign investment down by 20%. Any party implementing this will… ,47120593,en,London,,2016-10-11 00:22:49.907235,2016-10-11 00:22:49
215,RT @whatukthinks: Latest @YouGov Eurotrack poll. #Brexit vote intention now: Remain 42 (-1); Leave 46 (+2). Fwork 16-20.9. https://t.co/MR5…,110460299,en,London,,2016-10-11 00:22:50.480322,2016-10-11 00:22:50
216,RT @brexitmarch: Theresa May flies in for Brexit talks with EU leaders as she battles for fair 'divorce deal' for Britain https://t.co/HD9p…,22247649,en,London,,2016-10-11 00:22:52.525328,2016-10-11 00:22:52
217,RT @SkyNews: Is denying Brexit vote tyranny or smart politics? https://t.co/RaHbpcTuFX,22247649,en,London,,2016-10-11 00:22:52.924758,2016-10-11 00:22:52
218,RT @timfarron: Hard Brexit would be an act of economic vandalism. Lib Dems will not stand by while Tory Brexit govt wrecks UK econ… ,1093481430,en,,,2016-10-11 00:22:55.05497,2016-10-11 00:22:54
219,RT @KandaTakuya: 市場にはクリントン候補優勢との声が圧倒的に多いようですが、実際の支持率に明確な差はありません。Brexitの悪夢が脳裏をよぎります・・・https://t.co/j6o1iaDM4u（NHKサイト） https://t.co/iAIKBH0M0B,3109875126,ja,,,2016-10-11 01:20:53.484909,2016-10-11 01:20:53
220,RT @SamCoatesTimes: Tonight's Times p1 reveals a leak of part of cabinet discussion paper on what would happen to the economy of Brexit… ,443103752,en,Amsterdam,,2016-10-11 01:20:55.923834,2016-10-11 01:20:55
221,RT @VanityFair: Marissa Mayer or the Brexit guys: Who had a worse year? https://t.co/mLzuwfCoWN https://t.co/5iIgZsFbJj,31568767,en,Hawaii,,2016-10-11 01:20:59.724905,2016-10-11 01:20:59
222,"RT @ProfMarkElliott: For some reason, the phrase ""echo chamber"" comes to mind. https://t.co/mxKezeZLhC",17941891,en,London,,2016-10-11 01:21:05.103868,2016-10-11 01:21:04
223,RT @larsloekke: Great to welcome @Theresa_May in Denmark. We have to maintain strong ties  between our two nations after #Brexit… ,754006427937624064,en,London,,2016-10-11 01:21:08.46751,2016-10-11 01:21:08
